time_us,in_ae,in_sc,in_di,in_gm,in_gy,in_as,in_e2t,in_dt,in_ig,out_out,out_tgt,out_act,out_P,out_I,out_D,out_F,out_DF
24264457,-1,2.1428570747375488,0,1,0.00018310043378733099,0.55757856369018555,1.0286601781845093,0.019999999552965164,0,-5.4542841911315918,-0.039999999105930328,0.010490881279110909,-0.069553762674331665,0,-0.0083109261468052864,-0.019765958189964294,0
24284449,-1,2.1428570747375488,0,1,0.00018678851483855397,0.55757856369018555,1.0286601781845093,0.019999999552965164,0,-5.4688386917114258,-0.039999999105930328,0.010702192783355713,-0.069844849407672882,0,-0.0038222647272050381,-0.019765958189964294,0
24304441,-1,2.1428570747375488,0,1,0.00012711988529190421,0.55757856369018555,1.0286601781845093,0.019999999552965164,0,-5.2333621978759766,-0.039999999105930328,0.0072834324091672897,-0.065135329961776733,0,0.0067020230926573277,-0.019765958189964294,0
24324433,-1,2.1428570747375488,0,1,0.00016726790636312217,0.26773300766944885,1.0286710262298584,0.019999999552965164,0,-5.3917808532714844,-0.039999999105930328,0.0095837442204356194,-0.06830412894487381,0,-0.0028626127168536186,-0.01976575143635273,0
24344425,-1,2.1428570747375488,0,1,0.00014373011072166264,0.26773300766944885,1.0286710262298584,0.019999999552965164,0,-5.2988920211791992,-0.039999999105930328,0.0082351285964250565,-0.066446341574192047,0,0.0021035675890743732,-0.01976575143635273,0
24364417,-1,2.1428570747375488,0,1,0.00022105792595539242,0.26773300766944885,1.0286710262298584,0.019999999552965164,0,-5.6040582656860352,-0.039999999105930328,0.012665685266256332,-0.072549663484096527,0,-0.0098218517377972603,-0.01976575143635273,0
24384409,-1,2.1428570747375488,0,1,0.00021386801381595433,0.26773300766944885,1.0286710262298584,0.019999999552965164,0,-5.5756840705871582,-0.039999999105930328,0.012253734283149242,-0.071982182562351227,0,-0.0029250446241348982,-0.01976575143635273,0
24404401,-1,2.1428570747375488,0,1,0.00013840488099958748,0.26773300766944885,1.0286710262298584,0.019999999552965164,0,-5.2778763771057129,-0.039999999105930328,0.0079300152137875557,-0.066026031970977783,0,0.0092372344806790352,-0.01976575143635273,0
24424393,-1,2.1428570747375488,0,1,9.6847987151704729e-05,0.79092812538146973,1.0286663770675659,0.019999999552965164,0,-5.1138854026794434,-0.039999999105930328,0.0055489805527031422,-0.062746033072471619,0,0.0094123026356101036,-0.019765840843319893,0
24444385,-1,2.1428570747375488,0,1,0.00016914249863475561,0.79092812538146973,1.0286663770675659,0.019999999552965164,0,-5.3991885185241699,-0.039999999105930328,0.0096911508589982986,-0.068452082574367523,0,-0.00621373625472188,-0.019765840843319893,0
24464377,-1,2.1428570747375488,0,1,0.00016947892436292022,0.79092812538146973,1.0286663770675659,0.019999999552965164,0,-5.4005160331726074,-0.039999999105930328,0.0097104264423251152,-0.068478643894195557,0,-0.002523989649489522,-0.019765840843319893,0
24484369,-1,2.1428570747375488,0,1,0.00017124379519373178,0.79092812538146973,1.0286663770675659,0.019999999552965164,0,-5.4074807167053223,-0.039999999105930328,0.00981154665350914,-0.068617939949035645,0,-0.0012496963609009981,-0.019765840843319893,0
24504361,-1,2.1428570747375488,0,1,0.00016408957890234888,0.79092812538146973,1.0286663770675659,0.019999999552965164,0,-5.3792476654052734,-0.039999999105930328,0.009401639923453331,-0.068053275346755981,0,0.00048800744116306305,-0.019765840843319893,0
24524353,-1,2.1428570747375488,0,1,8.9683511760085821e-05,0.40166479349136353,1.0286601781845093,0.019999999552965164,0,-5.0856237411499023,-0.039999999105930328,0.0051384866237640381,-0.062180556356906891,0,0.010452390648424625,-0.019765958189964294,0
24544345,-1,2.1428570747375488,0,1,6.1583617934957147e-05,0.40166479349136353,1.0286601781845093,0.019999999552965164,0,-4.9747304916381836,-0.039999999105930328,0.0035284811165183783,-0.059962693601846695,0,0.00804159976541996,-0.019765958189964294,0
24564337,-1,2.1428570747375488,0,1,1.3675889931619167e-06,0.40166479349136353,1.0286601781845093,0.019999999552965164,0,-4.7370944023132324,-0.039999999105930328,7.8357072197832167e-05,-0.055209971964359283,0,0.011507958173751831,-0.019765958189964294,0
24584329,-1,2.1428570747375488,0,1,0.00018600276962388307,0.40166479349136353,1.0286601781845093,0.019999999552965164,0,-5.4657378196716309,-0.039999999105930328,0.010657172650098801,-0.069782838225364685,0,-0.020865710452198982,-0.019765958189964294,0
24604321,-1,2.1428570747375488,0,1,0.00015869544586166739,0.40166479349136353,1.0286601781845093,0.019999999552965164,0,-5.3579726219177246,-0.039999999105930328,0.0090925786644220352,-0.067627526819705963,0,-0.0045551187358796597,-0.019765958189964294,0
24624313,-1,2.1428570747375488,0,1,0.00014957317034713924,0.32123669981956482,1.0286722183227539,0.019999999552965164,0,-5.3219490051269531,-0.039999999105930328,0.0085699111223220825,-0.066907525062561035,0,-0.00055863882880657911,-0.01976572722196579,0
24645138,-1,2.1428570747375488,0,1,0.00019835939747281373,0.32123669981956482,1.0286722183227539,0.019999999552965164,0,-5.5144782066345215,-0.039999999105930328,0.011365155689418316,-0.070758111774921417,0,-0.0069485395215451717,-0.01976572722196579,0
24665130,-1,2.1428570747375488,0,1,0.00016670394688844681,0.32123669981956482,1.0286722183227539,0.019999999552965164,0,-5.3895540237426758,-0.039999999105930328,0.0095514319837093353,-0.068259619176387787,0,0.0015935100382193923,-0.01976572722196579,0
24685122,-1,2.1428570747375488,0,1,0.00012470870569813997,0.32123669981956482,1.0286722183227539,0.019999999552965164,0,-5.2238240242004395,-0.039999999105930328,0.0071452818810939789,-0.064945027232170105,0,0.0064249471761286259,-0.01976572722196579,0
24705114,-1,2.1428570747375488,0,1,0.00021030900825280696,0.32123669981956482,1.0286722183227539,0.019999999552965164,0,-5.5616364479064941,-0.039999999105930328,0.012049817480146885,-0.071701273322105408,0,-0.0092392545193433762,-0.01976572722196579,0
24725106,-1,2.1428570747375488,0,1,0.00010041749919764698,0.83024126291275024,1.0286613702774048,0.019999999552965164,0,-5.1279826164245605,-0.039999999105930328,0.0057534985244274139,-0.063027776777744293,0,0.011465952731668949,-0.019765935838222504,0
24745098,-1,2.1428570747375488,0,1,0.00015919444558676332,0.83024126291275024,1.0286613702774048,0.019999999552965164,0,-5.3599386215209961,-0.039999999105930328,0.0091211693361401558,-0.067666910588741302,0,-0.0035313244443386793,-0.019765935838222504,0
