time_us,out_nrc,out_rlc,out_nav,out_rs,out_ae,out_pt
183764798,-9,6480,-9,-16,7,-0.077453136444091797
183784790,-9,6480,-9,-17,8,-0.077749662101268768
183804782,-9,6480,-9,-18,9,-0.078132189810276031
183824774,-5,6479,-5,-20,15,-0.078688353300094604
183844766,-5,6479,-5,-22,17,-0.079386003315448761
183864758,-5,6479,-5,-24,19,-0.079966448247432709
183884750,-5,6478,-5,-27,22,-0.080503329634666443
183904742,-5,6478,-5,-28,23,-0.081074044108390808
183924734,-1,6478,-1,-30,29,-0.081703588366508484
183944726,-1,6478,-1,-32,31,-0.082257665693759918
183964718,-1,6477,-1,-32,31,-0.082703672349452972
183984710,-1,6477,-1,-33,32,-0.082801975309848785
184004702,-1,6477,-1,-34,33,-0.082822881639003754
184024694,2,6477,2,-35,37,-0.082755096256732941
184044686,2,6477,2,-35,37,-0.082590274512767792
184064678,2,6477,2,-34,36,-0.082347825169563293
184084670,2,6478,2,-34,36,-0.081980682909488678
184104662,2,6478,2,-34,36,-0.081730887293815613
184124654,4,6478,4,-33,37,-0.081397190690040588
184144646,4,6478,4,-32,36,-0.081123009324073792
184164638,4,6478,4,-32,36,-0.080903351306915283
184184630,4,6478,4,-32,36,-0.080631040036678314
184204622,4,6478,4,-30,34,-0.080427005887031555
184224614,5,6479,5,-29,34,-0.080324970185756683
184244606,5,6479,5,-27,32,-0.080206319689750671
184264598,5,6479,5,-25,30,-0.08009348064661026
184284590,5,6479,5,-24,29,-0.079968728125095367
184304582,5,6479,5,-24,29,-0.079715557396411896
184324574,8,6479,8,-21,29,-0.079582758247852325
184344566,8,6479,8,-19,27,-0.079737067222595215
184364558,8,6479,8,-18,26,-0.079953126609325409
184384550,8,6479,8,-17,25,-0.080324813723564148
184404542,8,6478,8,-14,22,-0.080778881907463074
184424534,11,6478,11,-11,22,-0.081129990518093109
184444526,11,6478,11,-8,19,-0.081543080508708954
184464518,11,6478,11,-5,16,-0.081940777599811554
184484510,11,6478,11,-3,14,-0.082262881100177765
184504502,11,6477,11,0,11,-0.082626067101955414
184524494,12,6477,12,1,11,-0.082930736243724823
184544486,12,6477,12,2,10,-0.08329465240240097
184564478,12,6477,12,4,8,-0.08359825611114502
184584470,12,6477,12,5,7,-0.083893395960330963
184604462,12,6477,12,5,7,-0.084032647311687469
184624454,13,6476,13,7,6,-0.084203079342842102
184644446,13,6476,13,8,5,-0.084364280104637146
184664438,13,6476,13,11,2,-0.084553644061088562
184684430,13,6476,13,12,1,-0.084743715822696686
184704422,13,6476,13,13,0,-0.084893934428691864
184724414,12,6476,12,13,-1,-0.085177026689052582
184744406,12,6476,12,12,0,-0.085464581847190857
184764398,12,6476,12,12,0,-0.085582196712493896
184784390,12,6476,12,10,2,-0.085671491920948029
184804382,12,6476,12,9,3,-0.085782572627067566
184824374,13,6476,13,7,6,-0.085771217942237854
184844366,13,6476,13,6,7,-0.085805691778659821
184864358,13,6476,13,4,9,-0.085776381194591522
184884350,13,6476,13,2,11,-0.085470303893089294
184904342,13,6476,13,1,12,-0.085052557289600372
184924334,14,6476,14,0,14,-0.08442322164773941
184944326,14,6477,14,-1,15,-0.083740867674350739
184964318,14,6477,14,-2,16,-0.082828648388385773
184984310,14,6478,14,-4,18,-0.082181967794895172
185005135,14,6478,14,-4,18,-0.081661440432071686
185025127,13,6478,13,-4,17,-0.081348985433578491
185045119,13,6478,13,-4,17,-0.081062197685241699
185065111,13,6478,13,-2,15,-0.080808430910110474
185085103,13,6478,13,-1,14,-0.080591589212417603
185105095,13,6478,13,0,13,-0.080417118966579437
185125087,11,6479,11,2,9,-0.080087311565876007
185145079,11,6479,11,2,9,-0.079858958721160889
185165071,11,6479,11,2,9,-0.079883918166160583
185185063,11,6479,11,2,9,-0.080205291509628296
185205055,11,6478,11,2,9,-0.080488495528697968
185225047,8,6478,8,2,6,-0.080789327621459961
185245039,8,6478,8,3,5,-0.081117652356624603
185265031,8,6478,8,5,3,-0.08124830573797226
185285023,8,6478,8,8,0,-0.08167189359664917
185305015,8,6478,8,9,-1,-0.082297280430793762
185325007,11,6477,11,10,1,-0.08292069286108017
185344999,11,6477,11,10,1,-0.083421267569065094
185364991,11,6477,11,10,1,-0.083912059664726257
185384983,11,6476,11,10,1,-0.084269151091575623
185404975,11,6476,11,11,0,-0.084643922746181488
185424967,10,6476,10,11,-1,-0.085111528635025024
185444959,10,6476,10,11,-1,-0.085574477910995483
185464951,10,6475,10,12,-2,-0.086012467741966248
185484943,10,6475,10,15,-5,-0.086152344942092896
185504935,10,6475,10,18,-8,-0.085980959236621857
185524927,7,6475,7,20,-13,-0.086000703275203705
185544919,7,6475,7,22,-15,-0.085992984473705292
185564911,7,6476,7,23,-16,-0.08587414026260376
185584903,7,6476,7,23,-16,-0.085715197026729584
185604895,7,6476,7,23,-16,-0.08559659868478775
185624887,4,6476,4,23,-19,-0.085323356091976166
185644879,4,6476,4,22,-18,-0.085077084600925446
185664871,4,6476,4,21,-17,-0.084912315011024475
185684863,4,6476,4,19,-15,-0.084955297410488129
185704855,4,6476,4,18,-14,-0.085024513304233551
185724847,4,6476,4,18,-14,-0.085055410861968994
185744839,4,6476,4,19,-15,-0.084952607750892639
185764831,4,6476,4,20,-16,-0.084719792008399963
185784823,4,6476,4,20,-16,-0.08430694043636322
185804815,4,6477,4,20,-16,-0.083984546363353729
185824807,4,6477,4,18,-14,-0.083643890917301178
185844799,4,6477,4,16,-12,-0.083360612392425537
185864791,4,6477,4,15,-11,-0.083132646977901459
185884783,4,6477,4,14,-10,-0.083000801503658295
185904775,4,6477,4,13,-9,-0.082849815487861633
185924767,5,6477,5,11,-6,-0.082791820168495178
185944759,5,6477,5,11,-6,-0.08272099494934082
185964751,5,6477,5,10,-5,-0.082657754421234131
185984743,5,6477,5,9,-4,-0.082600958645343781
186004735,5,6477,5,7,-2,-0.082490675151348114
186024727,5,6477,5,6,-1,-0.08235737681388855
186044719,5,6478,5,4,1,-0.082253418862819672
186064711,5,6477,5,2,3,-0.082341611385345459
186084703,5,6477,5,0,5,-0.082684606313705444
186104695,5,6477,5,-1,6,-0.083070442080497742
186124687,8,6477,8,-4,12,-0.083531372249126434
186144679,8,6477,8,-6,14,-0.084049098193645477
186164671,8,6476,8,-8,16,-0.084262236952781677
186184663,8,6476,8,-11,19,-0.084418170154094696
186204655,8,6476,8,-12,20,-0.084736011922359467
186224647,13,6476,13,-13,26,-0.084944233298301697
186244639,13,6476,13,-13,26,-0.085092298686504364
186264631,13,6476,13,-11,24,-0.085090428590774536
186284623,13,6476,13,-9,22,-0.084987103939056396
186304615,13,6476,13,-8,21,-0.0847439244389534
186324607,15,6476,15,-7,22,-0.084487356245517731
186344599,15,6476,15,-6,21,-0.084231160581111908
186364591,15,6477,15,-4,19,-0.084010683000087738
186384583,15,6477,15,-2,17,-0.08395858108997345
186404575,15,6477,15,0,15,-0.08398003876209259
186424567,16,6477,16,1,15,-0.084127224981784821
186444559,16,6476,16,1,15,-0.084283113479614258
186464551,16,6476,16,1,15,-0.084352307021617889
186484543,16,6476,16,0,16,-0.08431292325258255
186504535,16,6477,16,0,16,-0.084148421883583069
186524527,14,6477,14,0,14,-0.084045544266700745
186544519,14,6477,14,-1,15,-0.084132924675941467
186564511,14,6476,14,-3,17,-0.084188923239707947
186584503,14,6476,14,-3,17,-0.084259241819381714
186604495,14,6476,14,-3,17,-0.084249392151832581
186624487,15,6476,15,-2,17,-0.084421217441558838
186644479,15,6476,15,-2,17,-0.084420062601566315
186664471,15,6476,15,-1,16,-0.084229841828346252
186684463,15,6477,15,0,15,-0.084149673581123352
186704455,15,6476,15,2,13,-0.084246441721916199
186724447,18,6476,18,5,13,-0.084476538002490997
186744439,18,6476,18,8,10,-0.084615446627140045
186764431,18,6476,18,11,7,-0.084800586104393005
186784423,18,6476,18,13,5,-0.084947295486927032
186804415,18,6476,18,15,3,-0.084843307733535767
186824407,23,6476,23,16,7,-0.084790490567684174
186844399,23,6476,23,19,4,-0.084787957370281219
186864391,23,6476,23,21,2,-0.084811538457870483
186884383,23,6476,23,21,2,-0.084851227700710297
186904375,23,6476,23,20,3,-0.085105128586292267
186924367,25,6476,25,18,7,-0.085297673940658569
186944359,25,6476,25,16,9,-0.085352152585983276
186964351,25,6476,25,14,11,-0.085352465510368347
186984343,25,6476,25,12,13,-0.085458196699619293
187004335,25,6476,25,11,14,-0.085426457226276398
187024327,30,6476,30,11,19,-0.085324235260486603
187044319,30,6476,30,12,18,-0.085344336926937103
187064311,30,6476,30,14,16,-0.085605524480342865
187085136,30,6476,30,16,14,-0.08594176173210144
187105128,30,6475,30,17,13,-0.086219511926174164
187125120,35,6475,35,18,17,-0.086463712155818939
187145112,35,6475,35,18,17,-0.086641155183315277
187165104,35,6475,35,18,17,-0.086755767464637756
187185096,35,6475,35,17,18,-0.086728960275650024
187205088,35,6475,35,17,18,-0.086660943925380707
187225080,40,6475,40,18,22,-0.086667485535144806
187245072,40,6475,40,19,21,-0.086560614407062531
187265064,40,6475,40,19,21,-0.086469955742359161
187285056,40,6475,40,20,20,-0.086533144116401672
187305048,40,6475,40,20,20,-0.086725570261478424
187325040,43,6475,43,19,24,-0.086923256516456604
187345032,43,6475,43,18,25,-0.087132863700389862
187365024,43,6475,43,18,25,-0.087337702512741089
187385016,43,6475,43,19,24,-0.087449841201305389
187405008,43,6475,43,21,22,-0.087390385568141937
187425000,43,6475,43,23,20,-0.087381578981876373
187444992,43,6475,43,24,19,-0.087126627564430237
187464984,43,6475,43,26,17,-0.086837247014045715
187484976,43,6475,43,28,15,-0.086554095149040222
187504968,43,6475,43,32,11,-0.086345270276069641
187524960,43,6475,43,35,8,-0.086076155304908752
187544952,43,6476,43,38,5,-0.085870362818241119
187564944,43,6476,43,39,4,-0.085807278752326965
187584936,43,6475,43,40,3,-0.086049631237983704
187604928,43,6475,43,40,3,-0.086534254252910614
187624920,41,6475,41,41,0,-0.086868688464164734
187644912,41,6475,41,41,0,-0.087196297943592072
187664904,41,6475,41,42,-1,-0.087395675480365753
187684896,41,6475,41,43,-2,-0.087424725294113159
187704888,41,6475,41,44,-3,-0.087526418268680573
187724880,37,6475,37,45,-8,-0.087691508233547211
187744872,37,6474,37,47,-10,-0.087807804346084595
187764864,37,6474,37,49,-12,-0.087876901030540466
187784856,37,6474,37,50,-13,-0.088118478655815125
187804848,37,6474,37,51,-14,-0.088256902992725372
187824840,33,6474,33,51,-18,-0.088063418865203857
187844832,33,6474,33,51,-18,-0.087753035128116608
187864824,33,6475,33,50,-17,-0.087417691946029663
187884816,33,6475,33,49,-16,-0.087130732834339142
187904808,33,6475,33,48,-15,-0.086914174258708954
187924800,32,6475,32,47,-15,-0.086653448641300201
187944792,32,6475,32,46,-14,-0.086533568799495697
187964784,32,6475,32,46,-14,-0.086510993540287018
187984776,32,6475,32,46,-14,-0.086381688714027405
188004768,32,6475,32,46,-14,-0.086272358894348145
188024760,30,6475,30,45,-15,-0.086048655211925507
188044752,30,6476,30,44,-14,-0.085573114454746246
188064744,30,6476,30,43,-13,-0.085000105202198029
188084736,30,6476,30,43,-13,-0.084550574421882629
188104728,30,6476,30,41,-11,-0.084260962903499603
188124720,26,6477,26,39,-13,-0.084048144519329071
188144712,26,6477,26,39,-13,-0.083810083568096161
188164704,26,6477,26,39,-13,-0.083586446940898895
188184696,26,6477,26,38,-12,-0.083482623100280762
188204688,26,6477,26,39,-13,-0.083436578512191772
188224680,28,6477,28,40,-12,-0.083379983901977539
188244672,28,6477,28,41,-13,-0.083327077329158783
188264664,28,6477,28,43,-15,-0.083351358771324158
188284656,28,6477,28,44,-16,-0.083513446152210236
188304648,28,6477,28,46,-18,-0.083578728139400482
188324640,22,6477,22,47,-25,-0.08374534547328949
188344632,22,6476,22,46,-24,-0.084208928048610687
188364624,22,6476,22,45,-23,-0.084759078919887543
188384616,22,6476,22,44,-22,-0.085413381457328796
188404608,22,6475,22,42,-20,-0.086164630949497223
188424600,22,6475,22,38,-16,-0.086762309074401855
188444592,22,6475,22,34,-12,-0.087217345833778381
188464584,22,6475,22,30,-8,-0.087488122284412384
188484576,22,6475,22,27,-5,-0.087677307426929474
188504568,22,6474,22,25,-3,-0.087827198207378387
188524560,26,6474,26,24,2,-0.087950602173805237
188544552,26,6474,26,23,3,-0.08802410215139389
188564544,26,6474,26,22,4,-0.088205017149448395
188584536,26,6474,26,22,4,-0.088447526097297668
188604528,26,6474,26,23,3,-0.088524259626865387
188624520,23,6474,23,24,-1,-0.0885782390832901
188644512,23,6474,23,25,-2,-0.088767006993293762
188664504,23,6474,23,26,-3,-0.089047901332378387
188684496,23,6474,23,27,-4,-0.089265115559101105
188704488,23,6474,23,28,-5,-0.089335933327674866
188724480,21,6474,21,29,-8,-0.089323997497558594
188744472,21,6474,21,30,-9,-0.08911479264497757
188764464,21,6474,21,30,-9,-0.088839910924434662
188784456,21,6474,21,31,-10,-0.088870719075202942
188804448,21,6474,21,32,-11,-0.089104734361171722
188824440,18,6474,18,32,-14,-0.089250877499580383
188844432,18,6474,18,32,-14,-0.089213795959949493
188864424,18,6474,18,33,-15,-0.089033409953117371
188884416,18,6474,18,34,-16,-0.088838845491409302
188904408,18,6474,18,36,-18,-0.088474608957767487
188924400,13,6474,13,38,-25,-0.088187478482723236
188944392,13,6474,13,38,-25,-0.087791696190834045
188964384,13,6475,13,39,-26,-0.087375760078430176
188984376,13,6475,13,40,-27,-0.087096773087978363
189004368,13,6475,13,40,-27,-0.087108798325061798
189024360,5,6475,5,39,-34,-0.087249197065830231
189044352,5,6475,5,38,-33,-0.08741886168718338
189064344,5,6475,5,36,-31,-0.087504953145980835
189084336,5,6475,5,34,-29,-0.087549276649951935
189104328,5,6475,5,31,-26,-0.087631203234195709
189124320,4,6474,4,29,-25,-0.087846457958221436
189144312,4,6474,4,27,-23,-0.088150493800640106
189165137,4,6474,4,26,-22,-0.088342316448688507
189185129,4,6474,4,24,-20,-0.088378980755805969
189205121,4,6474,4,21,-17,-0.088180705904960632
189225113,3,6474,3,17,-14,-0.088074371218681335
189245105,3,6474,3,14,-11,-0.088163994252681732
189265097,3,6474,3,11,-8,-0.088545620441436768
189285089,3,6474,3,9,-6,-0.088962003588676453
189305081,3,6474,3,7,-4,-0.089355252683162689
189325073,3,6473,3,5,-2,-0.089545480906963348
189345065,3,6473,3,3,0,-0.089654698967933655
189365057,3,6473,3,2,1,-0.089673064649105072
189385049,3,6473,3,1,2,-0.089695543050765991
189405041,3,6473,3,1,2,-0.089708641171455383
189425033,4,6473,4,2,2,-0.089722402393817902
189445025,4,6473,4,2,2,-0.08977266401052475
189465017,4,6473,4,3,1,-0.089818522334098816
189485009,4,6473,4,3,1,-0.089906744658946991
189505001,4,6473,4,4,0,-0.089782834053039551
189524993,0,6473,0,6,-6,-0.089606195688247681
189544985,0,6474,0,9,-9,-0.089443959295749664
189564977,0,6474,0,11,-11,-0.089310392737388611
189584969,0,6474,0,12,-12,-0.089280366897583008
189604961,0,6474,0,11,-11,-0.089232474565505981
189624953,-5,6474,-5,12,-17,-0.089315891265869141
189644945,-5,6473,-5,12,-17,-0.089567244052886963
189664937,-5,6473,-5,11,-16,-0.089724518358707428
189684929,-5,6473,-5,9,-14,-0.089789159595966339
189704921,-5,6473,-5,8,-13,-0.089822143316268921
189724913,-5,6473,-5,7,-12,-0.089975312352180481
189744905,-5,6473,-5,6,-11,-0.089892074465751648
189764897,-5,6473,-5,6,-11,-0.089616738259792328
189784889,-5,6474,-5,6,-11,-0.089250549674034119
189804881,-5,6474,-5,7,-12,-0.088725455105304718
189824873,-3,6474,-3,8,-11,-0.088284812867641449
189844865,-3,6474,-3,9,-12,-0.088158741593360901
189864857,-3,6474,-3,10,-13,-0.088032521307468414
189884849,-3,6474,-3,11,-14,-0.087812840938568115
189904841,-3,6475,-3,11,-14,-0.087478742003440857
189924833,-6,6475,-6,10,-16,-0.087348960340023041
189944825,-6,6475,-6,8,-14,-0.08740861713886261
189964817,-6,6475,-6,7,-13,-0.087547764182090759
189984809,-6,6475,-6,4,-10,-0.087570525705814362
190004801,-6,6475,-6,3,-9,-0.087482526898384094
190024793,-9,6475,-9,2,-11,-0.087258145213127136
190044785,-9,6475,-9,1,-10,-0.087011538445949554
190064777,-9,6475,-9,0,-9,-0.086864717304706573
190084769,-9,6475,-9,-1,-8,-0.086868941783905029
190104761,-9,6475,-9,-1,-8,-0.086791463196277618
190124753,-11,6475,-11,-2,-9,-0.086551256477832794
190144745,-11,6475,-11,-2,-9,-0.086421161890029907
190164737,-11,6475,-11,-3,-8,-0.08643052726984024
190184729,-11,6475,-11,-3,-8,-0.086587660014629364
190204721,-11,6475,-11,-3,-8,-0.086736045777797699
190224713,-11,6475,-11,-4,-7,-0.086968168616294861
190244705,-11,6475,-11,-4,-7,-0.087431915104389191
190264697,-11,6474,-11,-4,-7,-0.088006161153316498
190284689,-11,6474,-11,-5,-6,-0.088583707809448242
190304681,-11,6474,-11,-7,-4,-0.089212298393249512
190324673,-10,6473,-10,-8,-2,-0.089763864874839783
190344665,-10,6473,-10,-7,-3,-0.090256005525588989
190364657,-10,6473,-10,-7,-3,-0.090725623071193695
190384649,-10,6473,-10,-7,-3,-0.091074511408805847
190404641,-10,6473,-10,-8,-2,-0.090918079018592834
190424633,-9,6473,-9,-7,-2,-0.090751275420188904
190444625,-9,6473,-9,-7,-2,-0.090614825487136841
190464617,-9,6473,-9,-8,-1,-0.090549886226654053
190484609,-9,6473,-9,-9,0,-0.090359613299369812
190504601,-9,6473,-9,-10,1,-0.08997296541929245
190524593,-7,6473,-7,-11,4,-0.089617721736431122
190544585,-7,6474,-7,-11,4,-0.089333117008209229
190564577,-7,6474,-7,-13,6,-0.08914569765329361
190584569,-7,6474,-7,-15,8,-0.088974498212337494
190604561,-7,6474,-7,-17,10,-0.088719770312309265
190624553,-1,6474,-1,-19,18,-0.08843453973531723
190644545,-1,6474,-1,-21,20,-0.088248074054718018
190664537,-1,6474,-1,-22,21,-0.088235005736351013
190684529,-1,6474,-1,-21,20,-0.088242426514625549
190704521,-1,6474,-1,-21,20,-0.088243849575519562
190724513,1,6474,1,-20,21,-0.088357225060462952
190744505,1,6474,1,-20,21,-0.088433772325515747
190764497,1,6474,1,-19,20,-0.088475055992603302
190784489,1,6474,1,-18,19,-0.088566169142723083
190804481,1,6474,1,-17,18,-0.088630408048629761
190824473,2,6474,2,-16,18,-0.088760145008563995
190844465,2,6474,2,-16,18,-0.088905267417430878
190864457,2,6474,2,-15,17,-0.089161813259124756
190884449,2,6474,2,-15,17,-0.089271269738674164
190904441,2,6474,2,-15,17,-0.08936966210603714
190924433,4,6473,4,-15,19,-0.089484572410583496
190944425,4,6473,4,-15,19,-0.089508987963199615
190964417,4,6474,4,-16,20,-0.089408397674560547
190984409,4,6474,4,-18,22,-0.089262545108795166
191004401,4,6474,4,-18,22,-0.089139625430107117
191024393,6,6474,6,-19,25,-0.089136101305484772
191044385,6,6474,6,-19,25,-0.089178882539272308
191064377,6,6474,6,-17,23,-0.089316502213478088
191084369,6,6474,6,-16,22,-0.089364089071750641
191104361,6,6474,6,-14,20,-0.089383512735366821
191124353,4,6474,4,-14,18,-0.089448139071464539
191144345,4,6473,4,-13,17,-0.089666001498699188
191164337,4,6473,4,-11,15,-0.089871972799301147
191184329,4,6473,4,-10,14,-0.089973047375679016
191204321,4,6473,4,-9,13,-0.090061396360397339
191224313,6,6473,6,-7,13,-0.090038441121578217
191245138,6,6473,6,-6,12,-0.089964188635349274
191265130,6,6473,6,-6,12,-0.090135388076305389
191285122,6,6473,6,-6,12,-0.090329281985759735
191305114,6,6473,6,-5,11,-0.090426526963710785
191325106,13,6473,13,-5,18,-0.090360872447490692
191345098,13,6473,13,-4,17,-0.09008307009935379
191365090,13,6473,13,-2,15,-0.089736096560955048
191385082,13,6473,13,-1,14,-0.089537374675273895
191405074,13,6474,13,-1,14,-0.089346349239349365
191425066,21,6474,21,-2,23,-0.089182451367378235
191445058,21,6474,21,-4,25,-0.08900076150894165
191465050,21,6474,21,-6,27,-0.088563159108161926
191485042,21,6474,21,-7,28,-0.087915956974029541
191505034,21,6475,21,-10,31,-0.087677016854286194
191525026,20,6475,20,-12,32,-0.087329775094985962
191545018,20,6475,20,-14,34,-0.086931131780147552
191565010,20,6475,20,-14,34,-0.086825631558895111
191585002,20,6475,20,-13,33,-0.086995303630828857
191604994,20,6475,20,-11,31,-0.087337270379066467
191624986,16,6475,16,-9,25,-0.087652377784252167
191644978,16,6474,16,-7,23,-0.087865389883518219
191664970,16,6474,16,-4,20,-0.088199533522129059
191684962,16,6474,16,-1,17,-0.088460102677345276
191704954,16,6474,16,0,16,-0.08870900422334671
191724946,17,6474,17,2,15,-0.088919274508953094
191744938,17,6474,17,2,15,-0.089142791926860809
191764930,17,6474,17,2,15,-0.089407786726951599
191784922,17,6474,17,1,16,-0.089450940489768982
191804914,17,6474,17,0,17,-0.089453987777233124
191824906,16,6474,16,0,16,-0.089409664273262024
191844898,16,6474,16,0,16,-0.089279361069202423
191864890,16,6474,16,1,15,-0.089380323886871338
191884882,16,6473,16,3,13,-0.089756123721599579
191904874,16,6473,16,5,11,-0.09014495462179184
191924866,14,6473,14,8,6,-0.090546198189258575
191944858,14,6473,14,11,3,-0.090780094265937805
191964850,14,6473,14,12,2,-0.090753071010112762
191984842,14,6473,14,14,0,-0.090707391500473022
192004834,14,6473,14,15,-1,-0.090677753090858459
192024826,14,6473,14,15,-1,-0.090864390134811401
192044818,14,6472,14,16,-2,-0.091238453984260559
192064810,14,6472,14,17,-3,-0.0917200967669487
192084802,14,6472,14,18,-4,-0.092072844505310059
192104794,14,6472,14,18,-4,-0.092341184616088867
192124786,14,6472,14,16,-2,-0.092411570250988007
192144778,14,6472,14,15,-1,-0.092270940542221069
192164770,14,6472,14,15,-1,-0.092236094176769257
192184762,14,6472,14,15,-1,-0.092281103134155273
192204754,14,6472,14,15,-1,-0.092285789549350739
192224746,11,6472,11,15,-4,-0.092125721275806427
192244738,11,6472,11,16,-5,-0.091901712119579315
192264730,11,6472,11,17,-6,-0.091659054160118103
192284722,11,6472,11,17,-6,-0.091348029673099518
192304714,11,6473,11,17,-6,-0.090928882360458374
192324706,10,6473,10,19,-9,-0.090516895055770874
192344698,10,6473,10,21,-11,-0.090127333998680115
192364690,10,6473,10,23,-13,-0.089659437537193298
192384682,10,6474,10,24,-14,-0.089131869375705719
192404674,10,6474,10,25,-15,-0.088634245097637177
192424666,12,6474,12,27,-15,-0.088223680853843689
192444658,12,6474,12,26,-14,-0.087885797023773193
192464650,12,6475,12,25,-13,-0.087575629353523254
192484642,12,6475,12,24,-12,-0.087128899991512299
192504634,12,6475,12,23,-11,-0.086687833070755005
192524626,11,6475,11,22,-11,-0.086410127580165863
192544618,11,6475,11,21,-10,-0.086340829730033875
192564610,11,6475,11,20,-9,-0.086471252143383026
192584602,11,6475,11,18,-7,-0.086587876081466675
192604594,11,6475,11,17,-6,-0.086914904415607452
192624586,12,6475,12,15,-3,-0.087223909795284271
192644578,12,6475,12,15,-3,-0.087396353483200073
192664570,12,6475,12,13,-1,-0.087413884699344635
192684562,12,6475,12,13,-1,-0.087501659989356995
192704554,12,6475,12,12,0,-0.087556891143321991
192724546,12,6474,12,12,0,-0.087768964469432831
192744538,12,6474,12,11,1,-0.088096901774406433
192764530,12,6474,12,10,2,-0.088466309010982513
192784522,12,6474,12,9,3,-0.088797301054000854
192804514,12,6474,12,8,4,-0.089170120656490326
192824506,14,6473,14,6,8,-0.0897187739610672
192844498,14,6473,14,4,10,-0.090275987982749939
192864490,14,6473,14,4,10,-0.090831540524959564
192884482,14,6472,14,3,11,-0.091292552649974823
192904474,14,6472,14,2,12,-0.091640107333660126
192924466,17,6472,17,1,16,-0.091861933469772339
192944458,17,6472,17,0,17,-0.091907486319541931
192964450,17,6472,17,-1,18,-0.091692551970481873
192984442,17,6472,17,-1,18,-0.091480687260627747
193004434,17,6472,17,-1,18,-0.091328546404838562
193024426,23,6472,23,-1,24,-0.091218657791614532
193044418,23,6472,23,0,23,-0.09139445424079895
193064410,23,6472,23,0,23,-0.091702669858932495
193084402,23,6472,23,1,22,-0.091759324073791504
193104394,23,6472,23,2,21,-0.091738954186439514
193124386,24,6472,24,2,22,-0.091869503259658813
193144378,24,6472,24,3,21,-0.091881640255451202
193164370,24,6472,24,5,19,-0.091834299266338348
193184362,24,6472,24,7,17,-0.09157959371805191
193204354,24,6472,24,10,14,-0.091313272714614868
193224346,19,6473,19,11,8,-0.091141827404499054
193244338,19,6473,19,11,8,-0.091061070561408997
193264330,19,6473,19,13,6,-0.091046862304210663
193284322,19,6473,19,14,5,-0.091009117662906647
193304314,19,6473,19,16,3,-0.09090811014175415
193325139,17,6473,17,17,0,-0.090617090463638306
193345131,17,6473,17,18,-1,-0.090278975665569305
193365123,17,6473,17,20,-3,-0.09025515615940094
193385115,17,6473,17,21,-4,-0.090311162173748016
193405107,17,6473,17,22,-5,-0.090171307325363159
193425099,14,6473,14,23,-9,-0.0899629145860672
193445091,14,6473,14,25,-11,-0.089942052960395813
193465083,14,6473,14,27,-13,-0.09009261429309845
193485075,14,6473,14,28,-14,-0.089923493564128876
193505067,14,6473,14,28,-14,-0.089713595807552338
193525059,9,6473,9,27,-18,-0.089543096721172333
193545051,9,6474,9,25,-16,-0.089446991682052612
193565043,9,6473,9,25,-16,-0.089481301605701447
193585035,9,6473,9,26,-17,-0.089530140161514282
193605027,9,6474,9,27,-18,-0.089324340224266052
193625019,2,6474,2,28,-26,-0.089052781462669373
193645011,2,6474,2,28,-26,-0.088593617081642151
193665003,2,6474,2,29,-27,-0.088066034018993378
193684995,2,6475,2,29,-27,-0.087717384099960327
193704987,2,6475,2,29,-27,-0.0876011922955513
193724979,0,6475,0,29,-29,-0.087720237672328949
193744971,0,6474,0,28,-28,-0.087788842618465424
193764963,0,6474,0,26,-26,-0.087941832840442657
193784955,0,6474,0,24,-24,-0.08809998631477356
193804947,0,6474,0,23,-23,-0.088265784084796906
193824939,-2,6474,-2,23,-25,-0.088409557938575745
193844931,-2,6474,-2,24,-26,-0.088514268398284912
193864923,-2,6474,-2,23,-25,-0.088996857404708862
193884915,-2,6474,-2,22,-24,-0.089332200586795807
193904907,-2,6473,-2,21,-23,-0.089510247111320496
193924899,-7,6473,-7,19,-26,-0.089674368500709534
193944891,-7,6473,-7,17,-24,-0.08986123651266098
193964883,-7,6473,-7,16,-23,-0.090019494295120239
193984875,-7,6473,-7,15,-22,-0.090284556150436401
194004867,-7,6473,-7,15,-22,-0.09051484614610672
194024859,-10,6473,-10,15,-25,-0.090672299265861511
194044851,-10,6473,-10,15,-25,-0.09093814343214035
194064843,-10,6472,-10,15,-25,-0.091248266398906708
194084835,-10,6472,-10,14,-24,-0.091462254524230957
194104827,-10,6472,-10,11,-21,-0.091595955193042755
194124819,-11,6472,-11,9,-20,-0.09174000471830368
194144811,-11,6472,-11,7,-18,-0.091891936957836151
194164803,-11,6472,-11,4,-15,-0.091772451996803284
194184795,-11,6472,-11,2,-13,-0.091545924544334412
194204787,-11,6473,-11,1,-12,-0.091175884008407593
194224779,-8,6473,-8,1,-9,-0.090893283486366272
194244771,-8,6473,-8,3,-11,-0.090581566095352173
194264763,-8,6473,-8,3,-11,-0.090491481125354767
194284755,-8,6473,-8,3,-11,-0.090512312948703766
194304747,-8,6473,-8,1,-9,-0.090634673833847046
194324739,-2,6473,-2,1,-3,-0.090856768190860748
194344731,-2,6473,-2,0,-2,-0.090903818607330322
194364723,-2,6473,-2,0,-2,-0.09087449312210083
194384715,-2,6473,-2,0,-2,-0.090686231851577759
194404707,-2,6473,-2,-1,-1,-0.090252131223678589
194424699,-1,6473,-1,-2,1,-0.089937567710876465
